n_stock,industry_ret,top_mean_excess,bottom_mean_excess,k_spread,k_score,dispersion_std,iqr_excess,positive_ratio,negative_ratio,date,industry,window,k_zscore,k_pct
18,0.004495303659192387,0.05536018975743438,-0.05168813748194299,0.10704832723937738,0.10704832723937738,0.04419434481183444,0.044202961866391055,0.3333333333333333,0.6666666666666666,2026-06-23,饲料,3,1.0281930913470128,0.8300395256916996
25,0.002443079667531666,0.054744397183486955,-0.04359907214162116,0.09834346932510812,0.09834346932510812,0.035622288878389884,0.03913539586988701,0.68,0.32,2026-06-23,多元金融,3,0.7936066744399729,0.8260869565217391
15,0.0020118730563192704,0.05101790492026887,-0.06043025648904485,0.11144816140931371,0.11144816140931371,0.046074562261231966,0.024545771970983843,0.5333333333333333,0.4666666666666667,2026-06-23,电视广播Ⅱ,3,0.7458554613362787,0.8221343873517787
121,0.008664072430343766,0.07765744017574082,-0.052739696099723045,0.13039713627546387,0.13039713627546387,0.057880992698963005,0.04559648369115976,0.4132231404958678,0.5867768595041323,2026-06-23,IT服务Ⅱ,3,0.8573378452221997,0.8181818181818182
29,-0.007249565925112982,0.08506717618770339,-0.03531075226736936,0.12037792845507275,0.12037792845507275,0.047390593200264335,0.05122322017893488,0.5517241379310345,0.4482758620689655,2026-06-23,炼化及贸易,3,0.9400732391533526,0.8181818181818182
80,-0.006025928965987887,0.08145262120916912,-0.045703631306873174,0.1271562525160423,0.1271562525160423,0.05119523698923881,0.04266243170092188,0.5625,0.4375,2026-06-23,房地产开发,3,0.9222973018024929,0.8102766798418972
85,-0.002545430698300965,0.07498141619891335,-0.050340651477096314,0.12532206767600967,0.12532206767600967,0.04504732232375515,0.05275625769209258,0.6235294117647059,0.3764705882352941,2026-06-23,计算机设备,3,0.8550382391861235,0.8102766798418972
17,-0.013412884879131018,0.02008641969038326,-0.024852852388392896,0.044939272078776155,0.044939272078776155,0.016179665394435296,0.017885318362356073,0.47058823529411764,0.5294117647058824,2026-06-23,城商行Ⅱ,3,0.8019204661742834,0.7984189723320159
103,-0.017420414025041853,0.07920895657697631,-0.06880233883778261,0.14801129541475894,0.14801129541475894,0.05368869268646283,0.05104627335216527,0.4854368932038835,0.5145631067961165,2026-06-23,电池,3,0.7763683167905798,0.7747035573122529
12,-0.048521975847294126,0.02651494499870774,-0.03846650663955863,0.06498145163826638,0.06498145163826638,0.024795002200735505,0.03687682186726571,0.5,0.5,2026-06-23,航空机场,3,0.5667994877096301,0.7747035573122529
